Id,Url,Height,Width,Iso,Make,Model,QF
39972778513,https://live.staticflickr.com/4909/39972778513_6abd3bb894_o.jpg,3096,4128,40.0,samsung,SM-J330FN,98.0
39972778603,https://live.staticflickr.com/4834/39972778603_ce84cc867e_o.jpg,3096,4128,40.0,samsung,SM-J330FN,98.0
39972778653,https://live.staticflickr.com/7921/39972778653_96638061eb_o.jpg,3096,4128,40.0,samsung,SM-J330FN,98.0
46804527562,https://live.staticflickr.com/4917/46804527562_414fbe6ed2_o.jpg,3456,5184,800.0,Canon,Canon EOS REBEL SL1,98.0
19564801246,https://live.staticflickr.com/307/19564801246_c8d92ce407_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
46787756292,https://live.staticflickr.com/4838/46787756292_abb4762690_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
46114881154,https://live.staticflickr.com/4915/46114881154_16965a4c77_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
46114883314,https://live.staticflickr.com/7899/46114883314_5015618f10_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
46114884484,https://live.staticflickr.com/7852/46114884484_275e22b33a_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
45452777454,https://live.staticflickr.com/4893/45452777454_6bd22151c5_o.jpg,5184,3456,200.0,Canon,Canon EOS 100D,98.0
44359659160,https://live.staticflickr.com/4887/44359659160_e9248e8ac8_o.jpg,3456,5184,125.0,Canon,Canon EOS 100D,98.0
45264147125,https://live.staticflickr.com/4870/45264147125_99c27fbb7a_o.jpg,5184,3456,640.0,Canon,Canon EOS 100D,98.0
44359648010,https://live.staticflickr.com/4806/44359648010_9e3d8213dd_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44359644670,https://live.staticflickr.com/4819/44359644670_fb17330d10_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
45452762444,https://live.staticflickr.com/4917/45452762444_8a6ce78b8a_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
31237355927,https://live.staticflickr.com/4871/31237355927_3565020e2b_o.jpg,3456,5184,800.0,Canon,Canon EOS 100D,98.0
39694445773,https://live.staticflickr.com/7851/39694445773_eced0b285b_o.jpg,3456,5184,-1,-1,-1,98.0
45744338515,https://live.staticflickr.com/4915/45744338515_3b941d666b_o.jpg,3456,5184,-1,-1,-1,98.0
32784774028,https://live.staticflickr.com/4847/32784774028_54e6cc931f_o.jpg,3456,5184,-1,-1,-1,98.0
45744339185,https://live.staticflickr.com/7920/45744339185_2e12004799_o.jpg,3456,5184,-1,-1,-1,98.0
45744340435,https://live.staticflickr.com/4910/45744340435_f20bd0df68_o.jpg,3456,5184,-1,-1,-1,98.0
44359653290,https://live.staticflickr.com/4909/44359653290_632d449754_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44359652560,https://live.staticflickr.com/4811/44359652560_5ec4d70f16_o.jpg,5184,3456,100.0,Canon,Canon EOS 100D,98.0
44359641500,https://live.staticflickr.com/4878/44359641500_1a92b88892_o.jpg,5184,3456,100.0,Canon,Canon EOS 100D,98.0
44359639880,https://live.staticflickr.com/4873/44359639880_b5e43cc7ab_o.jpg,5184,3456,1000.0,Canon,Canon EOS 100D,98.0
45828433704,https://live.staticflickr.com/7922/45828433704_dae3c71962_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
32559213098,https://live.staticflickr.com/7815/32559213098_4a856b473d_o.jpg,3456,5184,-1,-1,-1,98.0
24063418893,https://live.staticflickr.com/1562/24063418893_1128bb9c75_o.jpg,3456,5184,6400.0,Canon,Canon EOS REBEL SL1,98.0
24063368763,https://live.staticflickr.com/1443/24063368763_2a50dd4ba3_o.jpg,3456,5184,6400.0,Canon,Canon EOS REBEL SL1,98.0
31266761027,https://live.staticflickr.com/4868/31266761027_8dc530927d_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
31266761117,https://live.staticflickr.com/4842/31266761117_2875631cb5_o.jpg,2592,3888,800.0,Canon,Canon EOS 1000D,98.0
31266761127,https://live.staticflickr.com/4899/31266761127_1f453242a4_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
31266761157,https://live.staticflickr.com/4813/31266761157_169141fb67_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
46138861481,https://live.staticflickr.com/4868/46138861481_115936e4b7_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
45408703864,https://live.staticflickr.com/4829/45408703864_a56181519b_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
45408703924,https://live.staticflickr.com/4859/45408703924_923b718bd0_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
45408703964,https://live.staticflickr.com/4880/45408703964_21e1aefebf_o.jpg,2592,3888,800.0,Canon,Canon EOS 1000D,98.0
44242350050,https://live.staticflickr.com/4853/44242350050_f94df54c72_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
45882698621,https://live.staticflickr.com/4896/45882698621_ca045ff514_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
43996352140,https://live.staticflickr.com/4815/43996352140_23e27a7fc1_o.jpg,4964,3302,400.0,Canon,Canon EOS 100D,98.0
37185176296,https://live.staticflickr.com/4437/37185176296_520a0ae498_o.jpg,3456,5184,400.0,Canon,Canon EOS 100D,98.0
43880688920,https://live.staticflickr.com/4807/43880688920_965a2d4065_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
45647816262,https://live.staticflickr.com/4888/45647816262_1f8631bd49_o.jpg,3456,5184,1250.0,Canon,Canon EOS 100D,98.0
35434019216,https://live.staticflickr.com/4218/35434019216_0b3337010b_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
44794359664,https://live.staticflickr.com/1971/44794359664_23a147f95f_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44794360494,https://live.staticflickr.com/1966/44794360494_88df2fec53_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
45469051402,https://live.staticflickr.com/1926/45469051402_ed21cf4a1c_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44794361004,https://live.staticflickr.com/1951/44794361004_1f83101f2c_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44663185944,https://live.staticflickr.com/1959/44663185944_3c4c22ffc7_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
45387373841,https://live.staticflickr.com/1956/45387373841_034fc3316a_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
44428512815,https://live.staticflickr.com/1944/44428512815_b92958999b_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
37662224052,https://live.staticflickr.com/4481/37662224052_3a3267828c_o.jpg,1280,1920,6400.0,Canon,Canon EOS 100D,98.0
30206834597,https://live.staticflickr.com/1930/30206834597_908452493d_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
44509258644,https://live.staticflickr.com/1917/44509258644_242236c395_o.jpg,3456,5184,1250.0,Canon,Canon EOS 100D,98.0
45109513042,https://live.staticflickr.com/1923/45109513042_236246bbb8_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
35673267856,https://live.staticflickr.com/4257/35673267856_3c465f231e_o.jpg,5184,3456,100.0,Canon,Canon EOS 100D,98.0
31207555068,https://live.staticflickr.com/1932/31207555068_c9ec35ffa9_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
43257750460,https://live.staticflickr.com/1917/43257750460_355ecae23c_o.jpg,3456,5184,400.0,Canon,Canon EOS 100D,98.0
44158980275,https://live.staticflickr.com/1971/44158980275_10fbb19c75_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
45060494531,https://live.staticflickr.com/1972/45060494531_e4943c8f71_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44340429634,https://live.staticflickr.com/1938/44340429634_ef81f69cc3_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44147308575,https://live.staticflickr.com/1935/44147308575_dfabf9872b_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
45034747391,https://live.staticflickr.com/1976/45034747391_76dbc89208_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
45034747471,https://live.staticflickr.com/1953/45034747471_77d955d519_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
45034747571,https://live.staticflickr.com/1957/45034747571_732acc3f91_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
45034747621,https://live.staticflickr.com/1930/45034747621_d96247824f_o.jpg,2592,3888,200.0,Canon,Canon EOS 1000D,98.0
30083215087,https://live.staticflickr.com/1912/30083215087_976fe9cc21_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
30052570217,https://live.staticflickr.com/1972/30052570217_16b67fdc19_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
43080104530,https://live.staticflickr.com/1912/43080104530_9ba9d162e0_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
43080109280,https://live.staticflickr.com/1957/43080109280_09d3accfa0_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
44171878094,https://live.staticflickr.com/1939/44171878094_baa877414b_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44892347071,https://live.staticflickr.com/1910/44892347071_635af2016c_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
29957221067,https://live.staticflickr.com/1958/29957221067_f44416c55d_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
30950976148,https://live.staticflickr.com/1936/30950976148_690e4103b9_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44645011061,https://live.staticflickr.com/1842/44645011061_5bc3c8b8c7_o.jpg,3456,5184,800.0,Canon,Canon EOS REBEL SL1,98.0
29298835857,https://live.staticflickr.com/1888/29298835857_bd2f76543b_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
43597260315,https://live.staticflickr.com/1884/43597260315_e7ba95e8cd_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44487264701,https://live.staticflickr.com/1864/44487264701_037170e4bb_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
43578078005,https://live.staticflickr.com/1858/43578078005_9ba87a9206_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
44393292722,https://live.staticflickr.com/1869/44393292722_fa2a6d6a96_o.jpg,3456,5184,250.0,Canon,Canon EOS 100D,98.0
29311562777,https://live.staticflickr.com/1900/29311562777_df43d3d3c2_o.jpg,3456,5184,800.0,Canon,Canon EOS REBEL SL1,98.0
29224941687,https://live.staticflickr.com/1897/29224941687_1675fc847e_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114368842,https://live.staticflickr.com/1880/44114368842_5da5543db2_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114372582,https://live.staticflickr.com/1844/44114372582_8e8eb0bc70_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114374572,https://live.staticflickr.com/1877/44114374572_b715b834e6_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162356211,https://live.staticflickr.com/1897/44162356211_93323db1c9_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162357171,https://live.staticflickr.com/1874/44162357171_e6e1fc5bf3_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162329741,https://live.staticflickr.com/1845/44162329741_3beac87ab4_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162337741,https://live.staticflickr.com/1846/44162337741_c02b739788_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162347721,https://live.staticflickr.com/1849/44162347721_9c91c134d3_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162364861,https://live.staticflickr.com/1888/44162364861_5831ed482b_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162370991,https://live.staticflickr.com/1885/44162370991_8e6d1330bb_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162373131,https://live.staticflickr.com/1892/44162373131_2d5996d526_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162374041,https://live.staticflickr.com/1891/44162374041_48eb95e00c_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162374461,https://live.staticflickr.com/1878/44162374461_1b1309cab3_o.jpg,2304,3456,1250.0,Canon,Canon EOS 100D,98.0
42354039270,https://live.staticflickr.com/1866/42354039270_24cb29993a_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
42354050070,https://live.staticflickr.com/1815/42354050070_c9f9255e17_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
43257094035,https://live.staticflickr.com/1878/43257094035_33f94ce4a7_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
43444299944,https://live.staticflickr.com/1876/43444299944_4811ee8425_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
43444328074,https://live.staticflickr.com/1846/43444328074_426ea2a726_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
43444336414,https://live.staticflickr.com/1820/43444336414_e75f50715b_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114348802,https://live.staticflickr.com/1896/44114348802_7471a15e51_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114362672,https://live.staticflickr.com/1895/44114362672_3225cb0061_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44114363162,https://live.staticflickr.com/1878/44114363162_0150484070_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
44162319901,https://live.staticflickr.com/1836/44162319901_060bb76c83_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
29224920077,https://live.staticflickr.com/1875/29224920077_dc4c5b255e_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
29224940867,https://live.staticflickr.com/1875/29224940867_db0bddbcb0_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
29224942937,https://live.staticflickr.com/1816/29224942937_e753727431_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
29224946267,https://live.staticflickr.com/1811/29224946267_ede4267dfd_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
29224980267,https://live.staticflickr.com/1898/29224980267_f9061eb67a_o.jpg,2304,3456,200.0,Canon,Canon EOS 100D,98.0
29224981267,https://live.staticflickr.com/1898/29224981267_1fa080a23a_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295724098,https://live.staticflickr.com/1854/30295724098_02926d72e0_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295724128,https://live.staticflickr.com/1844/30295724128_7c4895c223_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295727588,https://live.staticflickr.com/1871/30295727588_7652748d0f_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295749238,https://live.staticflickr.com/1893/30295749238_d390cbe977_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295757468,https://live.staticflickr.com/1891/30295757468_d3d1f0d2d4_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295767578,https://live.staticflickr.com/1861/30295767578_cda9a18bb6_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
30295770418,https://live.staticflickr.com/1859/30295770418_ef3b2d5493_o.jpg,2304,3456,160.0,Canon,Canon EOS 100D,98.0
30295770788,https://live.staticflickr.com/1841/30295770788_214ef1c9f5_o.jpg,2304,3456,100.0,Canon,Canon EOS 100D,98.0
42303737240,https://live.staticflickr.com/1845/42303737240_0faa805361_o.jpg,3456,5184,3200.0,Canon,Canon EOS REBEL SL1,98.0
43160523274,https://live.staticflickr.com/1820/43160523274_97bc1194d1_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
43284645484,https://live.staticflickr.com/929/43284645484_185afc30ef_o.jpg,3456,5184,320.0,Canon,Canon EOS REBEL SL1,98.0
29853338828,https://live.staticflickr.com/937/29853338828_04045049fe_o.jpg,2304,3456,320.0,Canon,Canon EOS 100D,98.0
43693614082,https://live.staticflickr.com/935/43693614082_25991e1006_o.jpg,3456,5184,400.0,Canon,Canon EOS 100D,98.0
29853338208,https://live.staticflickr.com/929/29853338208_263d8fa13c_o.jpg,2304,3456,1600.0,Canon,Canon EOS 100D,98.0
42747344645,https://live.staticflickr.com/922/42747344645_f4ec11ffe9_o.jpg,3456,5184,800.0,Canon,Canon EOS 100D,98.0
41790769210,https://live.staticflickr.com/860/41790769210_43b67e7a2b_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
28710950627,https://live.staticflickr.com/921/28710950627_1a61d73cfb_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41790420130,https://live.staticflickr.com/862/41790420130_2d2a982c6c_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
42694250375,https://live.staticflickr.com/938/42694250375_232b670ee1_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
28501821657,https://live.staticflickr.com/1805/28501821657_46831cda26_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
42654808824,https://live.staticflickr.com/919/42654808824_ccfb4b4afa_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
28501822137,https://live.staticflickr.com/1827/28501822137_7f7c3b0736_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
29500309468,https://live.staticflickr.com/1788/29500309468_09d4df6d51_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
29500310398,https://live.staticflickr.com/837/29500310398_df7d6727a2_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
29500311198,https://live.staticflickr.com/842/29500311198_23cef9e4df_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
29500312098,https://live.staticflickr.com/917/29500312098_cb3902251f_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
42466295155,https://live.staticflickr.com/1824/42466295155_e179bb0ef7_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
43370490161,https://live.staticflickr.com/1781/43370490161_6a115f548f_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41561652160,https://live.staticflickr.com/1761/41561652160_c70be35ab7_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
42232201104,https://live.staticflickr.com/1830/42232201104_40f6c8d1ab_o.jpg,5184,3456,100.0,Canon,Canon EOS 100D,98.0
29277437828,https://live.staticflickr.com/836/29277437828_e005a104cb_o.jpg,2304,3456,400.0,Canon,Canon EOS 100D,98.0
39320326801,https://live.staticflickr.com/4636/39320326801_b299c7a5cb_o.jpg,3456,5184,1250.0,Canon,Canon EOS 100D,98.0
42242894594,https://live.staticflickr.com/1772/42242894594_ddf748cdb9_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
42095794095,https://live.staticflickr.com/1770/42095794095_62aece7fb9_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
28150107067,https://live.staticflickr.com/1834/28150107067_93e09d3c57_o.jpg,5184,3456,3200.0,Canon,Canon EOS 100D,98.0
42968833542,https://live.staticflickr.com/1816/42968833542_b72e120a4f_o.jpg,5184,3456,3200.0,Canon,Canon EOS 100D,98.0
42968714132,https://live.staticflickr.com/1821/42968714132_69d7d4e3d8_o.jpg,3456,5184,1600.0,Canon,Canon EOS 100D,98.0
42639619262,https://live.staticflickr.com/1750/42639619262_937cf64545_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
27820257127,https://live.staticflickr.com/1721/27820257127_b7f39ff114_o.jpg,3456,5184,1600.0,Canon,Canon EOS 100D,98.0
42048288355,https://live.staticflickr.com/1801/42048288355_be5a2bfacf_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
40879272290,https://live.staticflickr.com/1725/40879272290_907ec4b7f9_o.jpg,3456,5184,3200.0,Canon,Canon EOS 100D,98.0
41789923465,https://live.staticflickr.com/1726/41789923465_8e7349f06a_o.jpg,3456,5184,400.0,Canon,Canon EOS 100D,98.0
41831137325,https://live.staticflickr.com/1745/41831137325_657d194987_o.jpg,3128,5184,200.0,Canon,Canon EOS 100D,98.0
28868747248,https://live.staticflickr.com/1752/28868747248_30509e9e24_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41525324525,https://live.staticflickr.com/1739/41525324525_af5c3ca148_o.jpg,3352,5184,400.0,Canon,Canon EOS 100D,98.0
28747508678,https://live.staticflickr.com/1743/28747508678_f0c8d7e7f4_o.jpg,3456,5184,800.0,Canon,Canon EOS 100D,98.0
42284190871,https://live.staticflickr.com/881/42284190871_62225e90f4_o.jpg,2320,3488,200.0,Canon,Canon EOS 100D,98.0
41382624245,https://live.staticflickr.com/902/41382624245_0c01990381_o.jpg,2448,3664,160.0,Canon,Canon EOS 100D,98.0
28411393738,https://live.staticflickr.com/890/28411393738_ac32c2c971_o.jpg,2448,3664,200.0,Canon,Canon EOS 100D,98.0
41837551194,https://live.staticflickr.com/1748/41837551194_c751b1980f_o.jpg,3456,5184,400.0,Canon,Canon EOS 100D,98.0
14941006793,https://live.staticflickr.com/3952/14941006793_7fa373d37f_o.jpg,5184,3456,6400.0,Canon,Canon EOS REBEL SL1,98.0
41376006655,https://live.staticflickr.com/972/41376006655_c0d41a761f_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
40477934010,https://live.staticflickr.com/965/40477934010_5e843d6dff_o.jpg,2112,3168,250.0,Canon,Canon EOS 100D,98.0
42246586951,https://live.staticflickr.com/828/42246586951_a915ddf75b_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
42238086422,https://live.staticflickr.com/959/42238086422_b91e5f99a4_o.jpg,2224,3328,200.0,Canon,Canon EOS 100D,98.0
41563147754,https://live.staticflickr.com/947/41563147754_aa295e374c_o.jpg,1424,2128,200.0,Canon,Canon EOS 100D,98.0
41382625945,https://live.staticflickr.com/890/41382625945_8e7c4edbaf_o.jpg,2000,3008,200.0,Canon,Canon EOS 100D,98.0
40477942800,https://live.staticflickr.com/968/40477942800_898e4fbff5_o.jpg,1568,2352,160.0,Canon,Canon EOS 100D,98.0
41563028644,https://live.staticflickr.com/952/41563028644_272b7b4428_o.jpg,2320,3488,100.0,Canon,Canon EOS 100D,98.0
41232325715,https://live.staticflickr.com/956/41232325715_bb340e8e00_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
42132825411,https://live.staticflickr.com/947/42132825411_c8376da0a9_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41953617522,https://live.staticflickr.com/944/41953617522_e031650f0e_o.jpg,4810,3269,200.0,Canon,Canon EOS 100D,98.0
41881651241,https://live.staticflickr.com/910/41881651241_c1f046e141_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41133007174,https://live.staticflickr.com/946/41133007174_ce2cd41272_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
41807524212,https://live.staticflickr.com/956/41807524212_ecbdc32a99_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
41807525422,https://live.staticflickr.com/906/41807525422_1fbdf3caf4_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
40947670995,https://live.staticflickr.com/906/40947670995_efe6cecca5_o.jpg,3456,5184,200.0,Canon,Canon EOS 100D,98.0
40931307555,https://live.staticflickr.com/967/40931307555_49514a62a5_o.jpg,3456,5184,1600.0,Canon,Canon EOS 100D,98.0
41829428321,https://live.staticflickr.com/827/41829428321_8fe4932845_o.jpg,3456,5184,6400.0,Canon,Canon EOS 100D,98.0
41787613152,https://live.staticflickr.com/910/41787613152_287687b31a_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
41113154694,https://live.staticflickr.com/903/41113154694_f8ae6fe650_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
26351819097,https://live.staticflickr.com/881/26351819097_6617b752c8_o.jpg,3456,5184,100.0,Canon,Canon EOS 100D,98.0
39885804450,https://live.staticflickr.com/869/39885804450_67a040b7fc_o.jpg,3456,5184,3200.0,Canon,Canon EOS REBEL SL1,98.0
39885806390,https://live.staticflickr.com/950/39885806390_f3e7ddffb6_o.jpg,3456,5184,800.0,Canon,Canon EOS REBEL SL1,98.0
41653832332,https://live.staticflickr.com/973/41653832332_393a67a5e2_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41653835842,https://live.staticflickr.com/962/41653835842_9f96092c26_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41692769761,https://live.staticflickr.com/963/41692769761_d24dcab8a9_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
40974470784,https://live.staticflickr.com/982/40974470784_eb12cdeb5a_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41653837482,https://live.staticflickr.com/947/41653837482_af3e63068f_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
40974472834,https://live.staticflickr.com/961/40974472834_64197d5600_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
41653840412,https://live.staticflickr.com/981/41653840412_6613c6d824_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
27823714518,https://live.staticflickr.com/943/27823714518_f4c5216f9f_o.jpg,3456,5184,125.0,Canon,Canon EOS REBEL SL1,98.0
41653843582,https://live.staticflickr.com/968/41653843582_03d0f567b8_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
27823715918,https://live.staticflickr.com/944/27823715918_a69b5be838_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
40793777525,https://live.staticflickr.com/863/40793777525_d1be6d0357_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
39885820770,https://live.staticflickr.com/960/39885820770_e8ea4d38bb_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41653850542,https://live.staticflickr.com/977/41653850542_f2e5bb9438_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41653852832,https://live.staticflickr.com/974/41653852832_3351938f44_o.jpg,3456,5184,160.0,Canon,Canon EOS REBEL SL1,98.0
41653861682,https://live.staticflickr.com/948/41653861682_6acd248c3d_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
40793785705,https://live.staticflickr.com/867/40793785705_309d8e45d3_o.jpg,3456,5184,200.0,Canon,Canon EOS REBEL SL1,98.0
41653863362,https://live.staticflickr.com/908/41653863362_288df79f20_o.jpg,3456,5184,125.0,Canon,Canon EOS REBEL SL1,98.0
26824771727,https://live.staticflickr.com/960/26824771727_aeefb90a5c_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
40793788245,https://live.staticflickr.com/872/40793788245_ca012fefd9_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
41653866392,https://live.staticflickr.com/903/41653866392_5affbb35f2_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
26824773757,https://live.staticflickr.com/864/26824773757_9f6e4010ba_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
26824775077,https://live.staticflickr.com/945/26824775077_24c3fbd21a_o.jpg,3456,5184,125.0,Canon,Canon EOS REBEL SL1,98.0
40974498744,https://live.staticflickr.com/959/40974498744_05563de027_o.jpg,3456,5184,100.0,Canon,Canon EOS REBEL SL1,98.0
